add8 , comp-exec , cafeobj-a , 0 , 49.06 , 10076 , 1888
add16 , comp-exec , cafeobj-a , 0 , 47.74 , 10076 , 1912
add32 , comp-exec , cafeobj-a , 0 , 94.80 , 10076 , 1788
benchexpr10 , comp-exec , cafeobj-a , 0 , 0.90 , 10076 , 1900
benchexpr20 , comp-exec , cafeobj-a , timeout , 360.07 , 10076 , 1856
benchexpr22 , comp-exec , cafeobj-a , timeout , 360.09 , 10076 , 1912
benchsym10 , comp-exec , cafeobj-a , 0 , 0.70 , 10076 , 1912
benchsym20 , comp-exec , cafeobj-a , timeout , 360.04 , 10076 , 1740
benchsym22 , comp-exec , cafeobj-a , timeout , 360.02 , 10076 , 1908
benchtree10 , comp-exec , cafeobj-a , timeout , 360.01 , 10076 , 1904
benchtree20 , comp-exec , cafeobj-a , timeout , 360.04 , 10076 , 1804
benchtree22 , comp-exec , cafeobj-a , timeout , 360.02 , 10076 , 1908
binarysearch , comp-exec , cafeobj-a , timeout , 360.08 , 10076 , 1852
bubblesort10 , comp-exec , cafeobj-a , 0 , 0.20 , 10076 , 1748
bubblesort20 , comp-exec , cafeobj-a , 0 , 0.30 , 10076 , 1784
bubblesort100 , comp-exec , cafeobj-a , 0 , 37.24 , 10076 , 1748
bubblesort720 , comp-exec , cafeobj-a , timeout , 360.08 , 10076 , 1916
bubblesort1000 , comp-exec , cafeobj-a , timeout , 360.10 , 10076 , 1804
closure , comp-exec , cafeobj-a , timeout , 360.06 , 10076 , 1804
dart , comp-exec , cafeobj-a , timeout , 360.07 , 10076 , 1916
evalexpr , comp-exec , cafeobj-a , timeout , 360.10 , 10076 , 1904
evalsym , comp-exec , cafeobj-a , timeout , 360.04 , 10076 , 1848
evaltree , comp-exec , cafeobj-a , timeout , 360.08 , 10076 , 1888
factorial5 , comp-exec , cafeobj-a , 0 , 0.20 , 10076 , 1856
factorial6 , comp-exec , cafeobj-a , 0 , 0.30 , 10076 , 1744
factorial7 , comp-exec , cafeobj-a , 0 , 6.11 , 10076 , 1916
factorial8 , comp-exec , cafeobj-a , timeout , 360.02 , 10076 , 1804
factorial9 , comp-exec , cafeobj-a , kill-9 , 360.05 , 10076 , 1860
fib32 , comp-exec , cafeobj-a , timeout , 360.10 , 10076 , 1912
fibfree , comp-exec , cafeobj-a , 0 , 0.40 , 10076 , 1748
fibonacci18 , comp-exec , cafeobj-a , 0 , 4.81 , 10076 , 1784
fibonacci19 , comp-exec , cafeobj-a , 0 , 12.62 , 10076 , 1916
fibonacci20 , comp-exec , cafeobj-a , 0 , 34.73 , 10076 , 1856
fibonacci21 , comp-exec , cafeobj-a , 0 , 34.74 , 10076 , 1744
hanoi8 , comp-exec , cafeobj-a , 0 , 0.70 , 10076 , 1852
hanoi12 , comp-exec , cafeobj-a , 0 , 142.72 , 10076 , 1860
hanoi16 , comp-exec , cafeobj-a , timeout , 360.03 , 10076 , 1856
hanoi20 , comp-exec , cafeobj-a , timeout , 360.07 , 10076 , 1900
intnat , comp-exec , cafeobj-a , 0 , 4.51 , 10076 , 1740
langton6 , comp-exec , cafeobj-a , timeout , 360.05 , 10076 , 1912
langton7 , comp-exec , cafeobj-a , timeout , 360.04 , 10076 , 1856
logic3 , comp-exec , cafeobj-a , 0 , 0.20 , 10076 , 1856
maa , comp-exec , cafeobj-a , timeout , 360.06 , 10076 , 1736
