add8 , comp-exec , cafeobj-a , 0 , 49.24 , 10076 , 1924
add16 , comp-exec , cafeobj-a , 0 , 47.64 , 10076 , 1856
add32 , comp-exec , cafeobj-a , 0 , 94.89 , 10076 , 1908
benchexpr10 , comp-exec , cafeobj-a , 0 , 0.90 , 10076 , 1808
benchexpr20 , comp-exec , cafeobj-a , 1 , 954.94 , 10076 , 1912
benchexpr22 , comp-exec , cafeobj-a , 1 , 660.10 , 10076 , 1900
benchsym10 , comp-exec , cafeobj-a , 0 , 0.70 , 10076 , 1924
benchsym20 , comp-exec , cafeobj-a , 0 , 412.40 , 10076 , 1860
benchsym22 , comp-exec , cafeobj-a , 0 , 1660.24 , 10076 , 1924
benchtree10 , comp-exec , cafeobj-a , kill-9 , 1800.09 , 10076 , 1744
benchtree20 , comp-exec , cafeobj-a , kill-9 , 1800.07 , 10076 , 1920
benchtree22 , comp-exec , cafeobj-a , kill-9 , 1800.03 , 10076 , 1904
binarysearch , comp-exec , cafeobj-a , kill-9 , 1800.06 , 10076 , 1744
bubblesort10 , comp-exec , cafeobj-a , 0 , 0.20 , 10076 , 1864
bubblesort20 , comp-exec , cafeobj-a , 0 , 0.30 , 10076 , 1744
bubblesort100 , comp-exec , cafeobj-a , 0 , 37.23 , 10076 , 1744
bubblesort720 , comp-exec , cafeobj-a , kill-9 , 1800.03 , 10076 , 1744
bubblesort1000 , comp-exec , cafeobj-a , kill-9 , 1800.04 , 10076 , 1908
closure , comp-exec , cafeobj-a , kill-9 , 1800.04 , 10076 , 1864
dart , comp-exec , cafeobj-a , kill-9 , 1800.09 , 10076 , 1900
evalexpr , comp-exec , cafeobj-a , kill-9 , 1800.06 , 10076 , 1860
evalsym , comp-exec , cafeobj-a , kill-9 , 1800.05 , 10076 , 1736
evaltree , comp-exec , cafeobj-a , kill-9 , 1800.06 , 10076 , 1744
factorial5 , comp-exec , cafeobj-a , 0 , 0.20 , 10076 , 1740
factorial6 , comp-exec , cafeobj-a , 0 , 0.30 , 10076 , 1808
factorial7 , comp-exec , cafeobj-a , 0 , 6.11 , 10076 , 1896
factorial8 , comp-exec , cafeobj-a , kill-9 , 1800.10 , 10076 , 1924
factorial9 , comp-exec , cafeobj-a , kill-9 , 1800.06 , 10076 , 1864
fib32 , comp-exec , cafeobj-a , 0 , 1219.71 , 10076 , 1740
fibfree , comp-exec , cafeobj-a , 0 , 0.40 , 10076 , 1916
fibonacci18 , comp-exec , cafeobj-a , 0 , 4.81 , 10076 , 1744
fibonacci19 , comp-exec , cafeobj-a , 0 , 12.62 , 10076 , 1912
fibonacci20 , comp-exec , cafeobj-a , 0 , 34.74 , 10076 , 1920
fibonacci21 , comp-exec , cafeobj-a , 0 , 34.74 , 10076 , 1904
hanoi8 , comp-exec , cafeobj-a , 0 , 0.70 , 10076 , 1908
hanoi12 , comp-exec , cafeobj-a , 0 , 142.82 , 10076 , 1740
hanoi16 , comp-exec , cafeobj-a , kill-9 , 1800.02 , 10076 , 1780
hanoi20 , comp-exec , cafeobj-a , kill-9 , 1800.04 , 10076 , 1784
intnat , comp-exec , cafeobj-a , 0 , 4.40 , 10076 , 1924
langton6 , comp-exec , cafeobj-a , kill-9 , 1800.08 , 10076 , 1804
langton7 , comp-exec , cafeobj-a , kill-9 , 1800.03 , 10076 , 1852
logic3 , comp-exec , cafeobj-a , 0 , 0.20 , 10076 , 1896
maa , comp-exec , cafeobj-a , kill-9 , 1800.07 , 10076 , 1860
merge , comp-exec , cafeobj-a , 0 , 0.30 , 10076 , 1920
mergesort10 , comp-exec , cafeobj-a , 0 , 0.20 , 10076 , 1860
mergesort100 , comp-exec , cafeobj-a , kill-9 , 1800.05 , 10076 , 1784
mergesort1000 , comp-exec , cafeobj-a , 1 , 77.06 , 10076 , 1908
missionaries2 , comp-exec , cafeobj-a , 0 , 1.10 , 10076 , 1860
missionaries3 , comp-exec , cafeobj-a , 0 , 2.00 , 10076 , 1808
mul8 , comp-exec , cafeobj-a , 0 , 167.43 , 10076 , 1892
mul16 , comp-exec , cafeobj-a , 0 , 950.09 , 10076 , 1740
mul32 , comp-exec , cafeobj-a , kill-9 , 1800.06 , 10076 , 1920
natlist , comp-exec , cafeobj-a , 0 , 0.30 , 10076 , 1808
omul8 , comp-exec , cafeobj-a , 0 , 167.54 , 10076 , 1852
omul32 , comp-exec , cafeobj-a , kill-9 , 1800.03 , 10076 , 1920
permutations6 , comp-exec , cafeobj-a , 0 , 1138.05 , 10076 , 1904
permutations7 , comp-exec , cafeobj-a , kill-9 , 1800.03 , 10076 , 1740
quicksort10 , comp-exec , cafeobj-a , 0 , 0.90 , 10076 , 1864
quicksort100 , comp-exec , cafeobj-a , kill-9 , 1800.04 , 10076 , 1748
quicksort1000 , comp-exec , cafeobj-a , 1 , 246.71 , 10076 , 1920
revnat100 , comp-exec , cafeobj-a , 0 , 15.11 , 10076 , 1740
revnat1000 , comp-exec , cafeobj-a , kill-9 , 1800.07 , 10076 , 1744
revnat10000 , comp-exec , cafeobj-a , 1 , 61.36 , 10076 , 1864
sieve20 , comp-exec , cafeobj-a , 0 , 0.30 , 10076 , 1808
sieve100 , comp-exec , cafeobj-a , 0 , 5.91 , 10076 , 1736
sieve1000 , comp-exec , cafeobj-a , kill-9 , 1800.10 , 10076 , 1916
sieve2000 , comp-exec , cafeobj-a , 1 , 125.42 , 10076 , 1808
sieve10000 , comp-exec , cafeobj-a , kill-9 , 1800.03 , 10076 , 1920
tak18 , comp-exec , cafeobj-a , 0 , 1321.79 , 10076 , 1920
tak36 , comp-exec , cafeobj-a , kill-9 , 1800.04 , 10076 , 1744
add8 , comp-exec , cafeobj-b , 0 , 50.74 , 10076 , 1864
add16 , comp-exec , cafeobj-b , 0 , 49.06 , 10076 , 1808
add32 , comp-exec , cafeobj-b , 0 , 95.57 , 10076 , 1860
benchexpr10 , comp-exec , cafeobj-b , 0 , 1.10 , 10076 , 1740
benchexpr20 , comp-exec , cafeobj-b , 1 , 678.91 , 10076 , 1920
benchexpr22 , comp-exec , cafeobj-b , 1 , 678.40 , 10076 , 1808
benchsym10 , comp-exec , cafeobj-b , 0 , 0.90 , 10076 , 1860
benchsym20 , comp-exec , cafeobj-b , 0 , 424.27 , 10076 , 1924
benchsym22 , comp-exec , cafeobj-b , 0 , 1693.76 , 10076 , 1780
benchtree10 , comp-exec , cafeobj-b , kill-9 , 1800.05 , 10076 , 1920
benchtree20 , comp-exec , cafeobj-b , kill-9 , 1800.09 , 10076 , 1764
benchtree22 , comp-exec , cafeobj-b , kill-9 , 1800.10 , 10076 , 1868
binarysearch , comp-exec , cafeobj-b , 0 , 0.40 , 10076 , 1808
bubblesort10 , comp-exec , cafeobj-b , 0 , 0.40 , 10076 , 1908
bubblesort20 , comp-exec , cafeobj-b , 0 , 0.40 , 10076 , 1856
bubblesort100 , comp-exec , cafeobj-b , 0 , 0.40 , 10076 , 1808
bubblesort720 , comp-exec , cafeobj-b , 0 , 1.90 , 10076 , 1924
bubblesort1000 , comp-exec , cafeobj-b , 0 , 3.40 , 10076 , 1780
closure , comp-exec , cafeobj-b , 1 , 52.54 , 10076 , 1744
dart , comp-exec , cafeobj-b , kill-9 , 1800.05 , 10076 , 1864
evalexpr , comp-exec , cafeobj-b , 0 , 0.40 , 10076 , 1864
evalsym , comp-exec , cafeobj-b , 1 , 1009.79 , 10076 , 1908
evaltree , comp-exec , cafeobj-b , kill-9 , 1800.08 , 10076 , 1824
factorial5 , comp-exec , cafeobj-b , 0 , 0.40 , 10076 , 1920
factorial6 , comp-exec , cafeobj-b , 0 , 0.50 , 10076 , 1780
factorial7 , comp-exec , cafeobj-b , 0 , 6.30 , 10076 , 1856
factorial8 , comp-exec , cafeobj-b , kill-9 , 1800.10 , 10076 , 1808
factorial9 , comp-exec , cafeobj-b , kill-9 , 1800.08 , 10076 , 1904
fib32 , comp-exec , cafeobj-b , 0 , 0.40 , 10076 , 1748
fibfree , comp-exec , cafeobj-b , 1 , 133.62 , 10076 , 1804
fibonacci18 , comp-exec , cafeobj-b , 0 , 4.91 , 10076 , 1924
fibonacci19 , comp-exec , cafeobj-b , 0 , 12.61 , 10076 , 1736
fibonacci20 , comp-exec , cafeobj-b , 0 , 34.54 , 10076 , 1920
fibonacci21 , comp-exec , cafeobj-b , 0 , 34.63 , 10076 , 1808
hanoi8 , comp-exec , cafeobj-b , 0 , 1.00 , 10076 , 1924
hanoi12 , comp-exec , cafeobj-b , 0 , 140.97 , 10076 , 1860
hanoi16 , comp-exec , cafeobj-b , kill-9 , 1800.03 , 10076 , 1808
hanoi20 , comp-exec , cafeobj-b , kill-9 , 1800.01 , 10076 , 1784
intnat , comp-exec , cafeobj-b , 0 , 4.60 , 10076 , 1920
langton6 , comp-exec , cafeobj-b , kill-9 , 1800.10 , 10076 , 1904
langton7 , comp-exec , cafeobj-b , kill-9 , 1800.09 , 10076 , 1784
logic3 , comp-exec , cafeobj-b , 0 , 0.40 , 10076 , 1864
maa , comp-exec , cafeobj-b , kill-9 , 1800.09 , 10076 , 1792
merge , comp-exec , cafeobj-b , 0 , 0.50 , 10076 , 1804
mergesort10 , comp-exec , cafeobj-b , 0 , 0.40 , 10076 , 1908
mergesort100 , comp-exec , cafeobj-b , kill-9 , 1800.05 , 10076 , 1920
mergesort1000 , comp-exec , cafeobj-b , 1 , 76.97 , 10076 , 1916
missionaries2 , comp-exec , cafeobj-b , 0 , 0.40 , 10076 , 1864
missionaries3 , comp-exec , cafeobj-b , 0 , 0.40 , 10076 , 1920
mul8 , comp-exec , cafeobj-b , 0 , 169.66 , 10076 , 1916
mul16 , comp-exec , cafeobj-b , 0 , 951.02 , 10076 , 1900
mul32 , comp-exec , cafeobj-b , kill-9 , 1800.05 , 10076 , 1908
natlist , comp-exec , cafeobj-b , 0 , 0.30 , 10076 , 1864
omul8 , comp-exec , cafeobj-b , 0 , 168.04 , 10076 , 1864
omul32 , comp-exec , cafeobj-b , kill-9 , 1800.10 , 10076 , 1784
permutations6 , comp-exec , cafeobj-b , 0 , 1140.70 , 10076 , 1740
permutations7 , comp-exec , cafeobj-b , kill-9 , 1800.07 , 10076 , 1896
quicksort10 , comp-exec , cafeobj-b , 0 , 0.40 , 10076 , 1916
quicksort100 , comp-exec , cafeobj-b , 0 , 0.50 , 10076 , 1808
quicksort1000 , comp-exec , cafeobj-b , 0 , 19.61 , 10076 , 1852
revnat100 , comp-exec , cafeobj-b , 0 , 15.52 , 10076 , 1912
revnat1000 , comp-exec , cafeobj-b , kill-9 , 1800.04 , 10076 , 1808
revnat10000 , comp-exec , cafeobj-b , 1 , 57.96 , 10076 , 1852
sieve20 , comp-exec , cafeobj-b , 0 , 0.40 , 10076 , 1784
sieve100 , comp-exec , cafeobj-b , 1 , 114.41 , 10076 , 1892
sieve1000 , comp-exec , cafeobj-b , 1 , 90.81 , 10076 , 1864
sieve2000 , comp-exec , cafeobj-b , 1 , 90.68 , 10076 , 1920
sieve10000 , comp-exec , cafeobj-b , 1 , 90.67 , 10076 , 1904
tak18 , comp-exec , cafeobj-b , 0 , 0.40 , 10076 , 1808
tak36 , comp-exec , cafeobj-b , 0 , 0.40 , 10076 , 1860
add8 , comp , clean , 1 , 7.91 , 10076 , 1808
add8 , exec , clean , 127 , 0.10 , 4080 , 84
add8 , comp , clean-hack , 1 , 11.01 , 10076 , 1920
add16 , comp , clean , 1 , 7.01 , 10076 , 1804
add16 , exec , clean , 127 , 0.10 , 4080 , 80
add16 , comp , clean-hack , 1 , 9.91 , 10076 , 1896
add32 , comp , clean , 1 , 16.61 , 10076 , 1736
add32 , exec , clean , 127 , 0.10 , 4080 , 80
add32 , comp , clean-hack , 1 , 21.32 , 10076 , 1744
benchexpr10 , comp , clean , 0 , 0.30 , 10076 , 1744
benchexpr10 , exec , clean , 0 , 0.10 , 4080 , 84
benchexpr10 , comp , clean-hack , 0 , 0.40 , 10076 , 1904
benchexpr10 , exec , clean-hack , 0 , 0.10 , 4080 , 80
benchexpr20 , comp , clean , 0 , 0.30 , 10076 , 1744
benchexpr20 , exec , clean , 255 , 0.10 , 4080 , 84
benchexpr20 , comp , clean-hack , 0 , 0.40 , 10076 , 1748
benchexpr20 , exec , clean-hack , 0 , 1.80 , 10076 , 1804
