benchexpr10 , comp , haskell , 0 , 2.00 , 10076 , 1760
benchexpr10 , exec , haskell , 0 , 0.10 , 4080 , 76
benchexpr20 , comp , haskell , 0 , 2.00 , 10076 , 1840
benchexpr20 , exec , haskell , 0 , 1.10 , 10076 , 1856
benchexpr22 , comp , haskell , 0 , 2.00 , 10076 , 1732
benchexpr22 , exec , haskell , 0 , 4.11 , 10076 , 1924
benchsym10 , comp , haskell , 0 , 2.00 , 10076 , 1792
benchsym10 , exec , haskell , 0 , 0.10 , 4080 , 76
benchsym20 , comp , haskell , 0 , 2.00 , 10076 , 1924
benchsym20 , exec , haskell , 0 , 0.60 , 10076 , 1732
benchsym22 , comp , haskell , 0 , 2.00 , 10076 , 1892
benchsym22 , exec , haskell , 0 , 2.20 , 10076 , 1788
benchtree10 , comp , haskell , 0 , 2.00 , 10076 , 1896
benchtree10 , exec , haskell , 0 , 0.10 , 4080 , 80
benchtree20 , comp , haskell , 0 , 2.00 , 10076 , 1756
benchtree20 , exec , haskell , 0 , 7.71 , 10076 , 1852
benchtree22 , comp , haskell , 0 , 2.00 , 10076 , 1928
benchtree22 , exec , haskell , 0 , 37.24 , 10076 , 1796
binarysearch , comp , haskell , 0 , 1.90 , 10076 , 1756
binarysearch , exec , haskell , 0 , 4.71 , 10076 , 1852
bubblesort10 , comp , haskell , 0 , 1.60 , 10076 , 1788
bubblesort10 , exec , haskell , 0 , 0.10 , 4080 , 80
bubblesort20 , comp , haskell , 0 , 1.60 , 10076 , 1920
bubblesort20 , exec , haskell , 0 , 0.10 , 4080 , 76
bubblesort100 , comp , haskell , 0 , 1.60 , 10076 , 1732
bubblesort100 , exec , haskell , 0 , 0.10 , 4080 , 76
bubblesort720 , comp , haskell , 0 , 1.60 , 10076 , 1860
bubblesort720 , exec , haskell , 0 , 0.80 , 10076 , 1796
bubblesort1000 , comp , haskell , 0 , 1.60 , 10076 , 1852
bubblesort1000 , exec , haskell , 0 , 1.80 , 10076 , 1852
dart , comp , haskell , 0 , 1.70 , 10076 , 1856
dart , exec , haskell , 0 , 0.10 , 4080 , 80
evalexpr , comp , haskell , 0 , 1.80 , 10076 , 1924
evalexpr , exec , haskell , 0 , 1.10 , 10076 , 1924
evalsym , comp , haskell , 0 , 1.80 , 10076 , 1756
evalsym , exec , haskell , 0 , 43.34 , 10076 , 1904
evaltree , comp , haskell , 0 , 1.80 , 10076 , 1860
evaltree , exec , haskell , 0 , 5.61 , 10076 , 1724
factorial5 , comp , haskell , 0 , 1.40 , 10076 , 1724
factorial5 , exec , haskell , 0 , 0.10 , 4080 , 76
factorial6 , comp , haskell , 0 , 1.40 , 10076 , 1900
factorial6 , exec , haskell , 0 , 0.10 , 4080 , 76
factorial7 , comp , haskell , 0 , 1.40 , 10076 , 1720
factorial7 , exec , haskell , 0 , 0.10 , 4080 , 80
factorial8 , comp , haskell , 0 , 1.40 , 10076 , 1796
factorial8 , exec , haskell , 0 , 0.10 , 4080 , 76
factorial9 , comp , haskell , 0 , 1.40 , 10076 , 1732
factorial9 , exec , haskell , 0 , 0.40 , 10076 , 1928
fib32 , comp , haskell , 0 , 1.80 , 10076 , 1876
fib32 , exec , haskell , 0 , 4.91 , 10076 , 1848
fibfree , comp , haskell , 0 , 2.20 , 10076 , 1856
fibfree , exec , haskell , 0 , 0.10 , 4080 , 80
fibonacci05 , comp , haskell , 0 , 1.50 , 10076 , 1928
fibonacci05 , exec , haskell , 0 , 0.10 , 4080 , 76
fibonacci18 , comp , haskell , 0 , 1.40 , 10076 , 1792
fibonacci18 , exec , haskell , 0 , 0.10 , 4080 , 80
fibonacci19 , comp , haskell , 0 , 1.40 , 10076 , 1928
fibonacci19 , exec , haskell , 0 , 0.10 , 4080 , 80
fibonacci20 , comp , haskell , 0 , 1.40 , 10076 , 1756
fibonacci20 , exec , haskell , 0 , 0.10 , 4080 , 80
fibonacci21 , comp , haskell , 0 , 1.40 , 10076 , 1856
fibonacci21 , exec , haskell , 0 , 0.10 , 4080 , 80
hanoi4 , comp , haskell , 0 , 1.80 , 10076 , 1796
hanoi4 , exec , haskell , 0 , 0.10 , 4080 , 76
langton6 , comp , haskell , 0 , 3.00 , 10076 , 1920
langton6 , exec , haskell , timeout , 360.07 , 10076 , 1876
langton7 , comp , haskell , 0 , 3.00 , 10076 , 1792
langton7 , exec , haskell , timeout , 360.09 , 10076 , 1852
logic3 , comp , haskell , 0 , 1.50 , 10076 , 1744
logic3 , exec , haskell , 0 , 0.10 , 4080 , 80
merge , comp , haskell , 0 , 1.70 , 10076 , 1856
merge , exec , haskell , 0 , 0.10 , 4080 , 76
mergesort10 , comp , haskell , 0 , 1.70 , 10076 , 1924
mergesort10 , exec , haskell , 0 , 0.10 , 4080 , 76
mergesort100 , comp , haskell , 0 , 1.70 , 10076 , 1732
mergesort100 , exec , haskell , 0 , 0.10 , 4080 , 76
mergesort1000 , comp , haskell , 0 , 1.70 , 10076 , 1924
mergesort1000 , exec , haskell , 0 , 0.50 , 10076 , 1900
missionaries2 , comp , haskell , 0 , 2.30 , 10076 , 1924
missionaries2 , exec , haskell , 0 , 0.10 , 4080 , 80
missionaries3 , comp , haskell , 0 , 2.30 , 10076 , 1788
missionaries3 , exec , haskell , 0 , 0.10 , 4080 , 80
permutations6 , comp , haskell , 0 , 1.70 , 10076 , 1924
permutations6 , exec , haskell , 0 , 0.10 , 4080 , 80
permutations7 , comp , haskell , 0 , 1.70 , 10076 , 1732
permutations7 , exec , haskell , 0 , 0.40 , 10076 , 1904
quicksort10 , comp , haskell , 0 , 1.70 , 10076 , 1924
quicksort10 , exec , haskell , 0 , 0.10 , 4080 , 80
quicksort100 , comp , haskell , 0 , 1.70 , 10076 , 1724
quicksort100 , exec , haskell , 0 , 0.10 , 4080 , 76
quicksort1000 , comp , haskell , 0 , 1.70 , 10076 , 1860
quicksort1000 , exec , haskell , 0 , 6.81 , 10076 , 1904
revnat100 , comp , haskell , 0 , 1.60 , 10076 , 1924
revnat100 , exec , haskell , 0 , 0.10 , 4080 , 76
revnat1000 , comp , haskell , 0 , 1.60 , 10076 , 1896
revnat1000 , exec , haskell , 0 , 0.50 , 10076 , 1796
revnat10000 , comp , haskell , 0 , 1.60 , 10076 , 1904
revnat10000 , exec , haskell , 0 , 110.35 , 10076 , 1756
sieve20 , comp , haskell , 0 , 1.80 , 10076 , 1720
sieve20 , exec , haskell , 0 , 0.10 , 4080 , 76
sieve100 , comp , haskell , 0 , 1.80 , 10076 , 1792
sieve100 , exec , haskell , 0 , 0.10 , 4080 , 80
sieve1000 , comp , haskell , 0 , 1.80 , 10076 , 1928
sieve1000 , exec , haskell , 0 , 0.20 , 10076 , 1852
sieve2000 , comp , haskell , 0 , 2.40 , 10076 , 1848
sieve2000 , exec , haskell , 0 , 0.90 , 10076 , 1876
sieve10000 , comp , haskell , 0 , 1.80 , 10076 , 1920
sieve10000 , exec , haskell , 0 , 49.26 , 10076 , 1724
tak18 , comp , haskell , 0 , 1.60 , 10076 , 1900
tak18 , exec , haskell , 0 , 0.10 , 4080 , 80
tak36 , comp , haskell , 0 , 1.60 , 10076 , 1796
tak36 , exec , haskell , 0 , 1.00 , 10076 , 1728
benchexpr10 , comp-exec , lnt , 0 , 1.80 , 10076 , 1928
benchexpr20 , comp-exec , lnt , 0 , 3.30 , 10076 , 1856
benchexpr22 , comp-exec , lnt , 0 , 7.91 , 10076 , 1856
benchsym10 , comp-exec , lnt , 0 , 1.80 , 10076 , 1732
benchsym20 , comp-exec , lnt , 0 , 2.70 , 10076 , 1760
benchsym22 , comp-exec , lnt , 0 , 5.41 , 10076 , 1792
benchtree10 , comp-exec , lnt , 137 , 234.65 , 10076 , 1792
benchtree20 , comp-exec , lnt , 137 , 243.85 , 10076 , 1884
benchtree22 , comp-exec , lnt , 137 , 241.16 , 10076 , 1780
binarysearch , comp-exec , lnt , 0 , 7.81 , 10076 , 1760
bubblesort10 , comp-exec , lnt , 0 , 1.40 , 10076 , 1872
bubblesort20 , comp-exec , lnt , 0 , 1.40 , 10076 , 1872
bubblesort100 , comp-exec , lnt , 0 , 1.40 , 10076 , 1840
bubblesort720 , comp-exec , lnt , 0 , 1.90 , 10076 , 1892
bubblesort1000 , comp-exec , lnt , 0 , 2.60 , 10076 , 1840
dart , comp-exec , lnt , 0 , 1.50 , 10076 , 1876
evalexpr , comp-exec , lnt , 0 , 2.30 , 10076 , 1860
evalsym , comp-exec , lnt , 0 , 27.03 , 10076 , 1816
evaltree , comp-exec , lnt , 0 , 2.60 , 10076 , 1872
factorial5 , comp-exec , lnt , 0 , 1.40 , 10076 , 1880
factorial6 , comp-exec , lnt , 0 , 1.40 , 10076 , 1876
factorial7 , comp-exec , lnt , 0 , 1.40 , 10076 , 1812
factorial8 , comp-exec , lnt , 0 , 1.40 , 10076 , 1688
factorial9 , comp-exec , lnt , 0 , 1.40 , 10076 , 1812
fib32 , comp-exec , lnt , 0 , 4.00 , 10076 , 1880
