calls , comp-exec , lnt , 1.40 , 2272 , 1268
garbagecollection , exec , mcrl2-jittyc , 10.91 , 14312 , 9920
natlist , comp , mcrl2 , 0.40 , 17660 , 13888
natlist , exec , mcrl2 , 0.10 , 2020 , 52
natlist , comp , mcrl2-jittyc , 0.30 , 16900 , 12924
natlist , exec , mcrl2-jittyc , 10.52 , 14516 , 10380
oddeven , comp , mcrl2 , 13.03 , 12548 , 9136
oddeven , exec , mcrl2 , 0.10 , 2020 , 52
oddeven , comp , mcrl2-jittyc , 13.12 , 12548 , 9040
oddeven , exec , mcrl2-jittyc , 11.11 , 14360 , 9960
order , comp , mcrl2 , 0.10 , 2020 , 56
order , exec , mcrl2 , 0.10 , 2020 , 52
order , comp , mcrl2-jittyc , 0.10 , 2020 , 56
order , exec , mcrl2-jittyc , 9.51 , 14308 , 9868
revelt , comp , mcrl2 , 0.10 , 2020 , 52
revelt , exec , mcrl2 , 0.10 , 2020 , 56
revelt , comp , mcrl2-jittyc , 0.10 , 2020 , 56
revelt , exec , mcrl2-jittyc , 9.71 , 14308 , 9928
searchinconditions , comp , mcrl2 , 0.10 , 2020 , 52
searchinconditions , exec , mcrl2 , 0.10 , 2020 , 52
searchinconditions , comp , mcrl2-jittyc , 0.10 , 2020 , 52
searchinconditions , exec , mcrl2-jittyc , 9.41 , 14312 , 10048
soundnessofparallelengines , comp , mcrl2 , 0.10 , 2020 , 52
soundnessofparallelengines , exec , mcrl2 , 0.10 , 2020 , 52
soundnessofparallelengines , comp , mcrl2-jittyc , 0.10 , 2020 , 52
soundnessofparallelengines , exec , mcrl2-jittyc , 9.31 , 14308 , 9848
tautologyhard , comp , mcrl2 , 0.20 , 13372 , 9848
tautologyhard , exec , mcrl2 , 0.10 , 2020 , 56
tautologyhard , comp , mcrl2-jittyc , 0.10 , 2020 , 56
tautologyhard , exec , mcrl2-jittyc , 11.01 , 14364 , 9980
tricky , comp , mcrl2 , 0.20 , 12420 , 8976
tricky , exec , mcrl2 , 0.10 , 2020 , 56
tricky , comp , mcrl2-jittyc , 0.10 , 2020 , 56
tricky , exec , mcrl2-jittyc , 11.41 , 14364 , 10116
calls , comp , ocaml , 0.10 , 2020 , 52
calls , exec , ocaml , 0.10 , 2020 , 56
check1 , comp , ocaml , 0.10 , 2020 , 56
check1 , exec , ocaml , 0.10 , 2020 , 52
closure , comp , ocaml , 0.70 , 10968 , 8336
closure , exec , ocaml , 0.40 , 5728 , 2776
confluence , comp , ocaml , 0.10 , 2020 , 56
confluence , exec , ocaml , 0.10 , 2020 , 52
empty , comp , ocaml , 0.10 , 2020 , 52
empty , exec , ocaml , 0.10 , 2020 , 52
garbagecollection , comp , ocaml , 0.10 , 2020 , 56
garbagecollection , exec , ocaml , 0.10 , 2020 , 56
natlist , comp , ocaml , 0.30 , 9152 , 6920
natlist , exec , ocaml , 0.10 , 2020 , 52
oddeven , comp , ocaml , 0.10 , 2020 , 52
oddeven , exec , ocaml , 0.20 , 5792 , 972
order , comp , ocaml , 0.20 , 8480 , 5496
order , exec , ocaml , 0.10 , 2020 , 56
revelt , comp , ocaml , 0.10 , 2020 , 52
revelt , exec , ocaml , 0.10 , 2020 , 56
searchinconditions , comp , ocaml , 0.10 , 2020 , 52
searchinconditions , exec , ocaml , 0.10 , 2020 , 56
soundnessofparallelengines , comp , ocaml , 0.10 , 2020 , 56
soundnessofparallelengines , exec , ocaml , 0.10 , 2020 , 52
tautologyhard , comp , ocaml , 0.20 , 8216 , 5612
tautologyhard , exec , ocaml , 0.10 , 2020 , 52
tricky , comp , ocaml , 0.10 , 2020 , 52
tricky , exec , ocaml , 0.10 , 2020 , 52
calls , comp , opal , 3.40 , 2272 , 576
calls , exec , opal , 0.10 , 2020 , 56
check1 , comp , opal , 0.80 , 2272 , 572
check1 , exec , opal , 0.10 , 2020 , 52
closure , comp , opal , timed out after 120
confluence , comp , opal , 0.80 , 2272 , 612
confluence , exec , opal , 0.10 , 2020 , 52
empty , comp , opal , 0.80 , 2272 , 572
empty , exec , opal , 0.10 , 2020 , 52
garbagecollection , comp , opal , 1.30 , 2272 , 632
garbagecollection , exec , opal , 0.10 , 2020 , 52
natlist , comp , opal , 25.02 , 2272 , 596
natlist , exec , opal , 0.10 , 2020 , 56
oddeven , comp , opal , 1.00 , 2272 , 592
oddeven , exec , opal , 0.10 , 2020 , 56
order , comp , opal , 0.80 , 2272 , 592
order , exec , opal , 0.10 , 2020 , 56
revelt , comp , opal , 0.90 , 2272 , 628
revelt , exec , opal , 0.10 , 2020 , 52
searchinconditions , comp , opal , 0.70 , 2272 , 628
searchinconditions , exec , opal , 0.10 , 2020 , 52
soundnessofparallelengines , comp , opal , 0.90 , 2272 , 588
soundnessofparallelengines , exec , opal , 0.10 , 2020 , 52
tautologyhard , comp , opal , 1.50 , 2272 , 624
tautologyhard , exec , opal , 0.10 , 2020 , 56
tricky , comp , opal , 1.40 , 2272 , 600
tricky , exec , opal , 0.10 , 2020 , 56
calls , comp-exec , rascal , failed with exit status 1
check1 , comp-exec , rascal , failed with exit status 1
closure , comp-exec , rascal , failed with exit status 1
confluence , comp-exec , rascal , failed with exit status 1
empty , comp-exec , rascal , failed with exit status 1
garbagecollection , comp-exec , rascal , failed with exit status 1
natlist , comp-exec , rascal , failed with exit status 1
oddeven , comp-exec , rascal , failed with exit status 1
order , comp-exec , rascal , failed with exit status 1
revelt , comp-exec , rascal , failed with exit status 1
searchinconditions , comp-exec , rascal , failed with exit status 1
soundnessofparallelengines , comp-exec , rascal , failed with exit status 1
tautologyhard , comp-exec , rascal , failed with exit status 1
tricky , comp-exec , rascal , failed with exit status 1
calls , comp , scala , 7.31 , 5136 , 2844
calls , exec , scala , failed with exit status 1
check1 , comp , scala , 7.82 , 5136 , 2856
check1 , exec , scala , failed with exit status 1
closure , comp , scala , 13.32 , 5136 , 2900
closure , exec , scala , failed with exit status 1
confluence , comp , scala , 8.12 , 5136 , 2892
confluence , exec , scala , failed with exit status 1
empty , comp , scala , 6.51 , 5136 , 2788
empty , exec , scala , failed with exit status 1
garbagecollection , comp , scala , 11.12 , 5136 , 2972
garbagecollection , exec , scala , failed with exit status 1
natlist , exec , scala , failed with exit status 1
oddeven , comp , scala , 8.31 , 5136 , 2900
oddeven , exec , scala , failed with exit status 1
order , comp , scala , 8.31 , 5136 , 2788
order , exec , scala , failed with exit status 1
revelt , comp , scala , 8.11 , 5136 , 2960
revelt , exec , scala , failed with exit status 1
searchinconditions , comp , scala , 7.61 , 5136 , 2900
searchinconditions , exec , scala , failed with exit status 1
soundnessofparallelengines , comp , scala , 7.31 , 5136 , 2892
soundnessofparallelengines , exec , scala , failed with exit status 1
tautologyhard , comp , scala , 10.42 , 5136 , 2860
tautologyhard , exec , scala , failed with exit status 1
tricky , comp , scala , 7.01 , 5136 , 2860
tricky , exec , scala , failed with exit status 1
calls , comp-exec , sml-smlnj , 0.20 , 2272 , 576
calls , comp , sml-mlton , 6.21 , 2272 , 572
calls , exec , sml-mlton , 0.10 , 2020 , 52
check1 , comp-exec , sml-smlnj , 0.20 , 2272 , 616
check1 , comp , sml-mlton , 6.41 , 2272 , 572
check1 , exec , sml-mlton , 0.10 , 2020 , 52
closure , comp-exec , sml-smlnj , 2.11 , 2272 , 588
closure , comp , sml-mlton , 7.92 , 2272 , 608
closure , exec , sml-mlton , 0.30 , 4116 , 2460
confluence , comp-exec , sml-smlnj , 0.20 , 2272 , 616
confluence , comp , sml-mlton , 6.21 , 2272 , 616
confluence , exec , sml-mlton , 0.10 , 2020 , 56
empty , comp-exec , sml-smlnj , 0.20 , 2272 , 572
empty , comp , sml-mlton , 6.31 , 2272 , 620
empty , exec , sml-mlton , 0.10 , 2020 , 52
garbagecollection , comp-exec , sml-smlnj , 0.20 , 2272 , 592
garbagecollection , comp , sml-mlton , 6.41 , 2272 , 628
garbagecollection , exec , sml-mlton , 0.10 , 2020 , 52
natlist , comp-exec , sml-smlnj , 0.90 , 2272 , 588
natlist , comp , sml-mlton , 6.81 , 2272 , 600
natlist , exec , sml-mlton , 0.10 , 2020 , 56
oddeven , comp-exec , sml-smlnj , 0.30 , 2272 , 592
oddeven , comp , sml-mlton , 6.21 , 2272 , 572
oddeven , exec , sml-mlton , 0.10 , 2020 , 52
order , comp-exec , sml-smlnj , 0.30 , 2272 , 620
order , comp , sml-mlton , 6.31 , 2272 , 612
order , exec , sml-mlton , 0.10 , 2020 , 52
revelt , comp-exec , sml-smlnj , 0.20 , 2272 , 628
revelt , comp , sml-mlton , 6.22 , 2272 , 616
revelt , exec , sml-mlton , 0.10 , 2020 , 52
searchinconditions , comp-exec , sml-smlnj , 0.20 , 2272 , 592
searchinconditions , comp , sml-mlton , 6.32 , 2272 , 620
searchinconditions , exec , sml-mlton , 0.10 , 2020 , 52
soundnessofparallelengines , comp-exec , sml-smlnj , 0.20 , 2272 , 604
soundnessofparallelengines , comp , sml-mlton , 6.31 , 2272 , 616
soundnessofparallelengines , exec , sml-mlton , 0.10 , 2020 , 52
tautologyhard , comp-exec , sml-smlnj , 0.40 , 2272 , 620
tautologyhard , comp , sml-mlton , 6.41 , 2272 , 580
tautologyhard , exec , sml-mlton , 0.10 , 2020 , 52
tricky , comp-exec , sml-smlnj , 0.30 , 2272 , 616
tricky , comp , sml-mlton , 6.31 , 2272 , 576
tricky , exec , sml-mlton , 0.10 , 2020 , 56
calls , comp , tom , 8.51 , 2272 , 592
calls , exec , tom , failed with exit status 1
check1 , comp , tom , 4.71 , 2272 , 628
check1 , exec , tom , failed with exit status 1
closure , comp , tom , 12.52 , 2272 , 576
closure , exec , tom , failed with exit status 1
confluence , comp , tom , 5.72 , 2272 , 572
confluence , exec , tom , failed with exit status 1
empty , comp , tom , 5.01 , 2272 , 572
empty , exec , tom , failed with exit status 1
garbagecollection , comp , tom , 8.22 , 2272 , 608
garbagecollection , exec , tom , failed with exit status 1
natlist , comp , tom , failed with exit status 1
oddeven , comp , tom , 6.71 , 2272 , 592
oddeven , exec , tom , failed with exit status 1
order , comp , tom , 6.01 , 2272 , 608
order , exec , tom , failed with exit status 1
revelt , comp , tom , 7.02 , 2272 , 592
revelt , exec , tom , failed with exit status 1
searchinconditions , comp , tom , 5.51 , 2272 , 620
searchinconditions , exec , tom , failed with exit status 1
soundnessofparallelengines , comp , tom , 5.91 , 2272 , 624
soundnessofparallelengines , exec , tom , failed with exit status 1
tautologyhard , comp , tom , 11.82 , 2272 , 572
tautologyhard , exec , tom , failed with exit status 1
tricky , comp , tom , 7.02 , 2272 , 616
tricky , exec , tom , failed with exit status 1
